걸린시간 : 5646.5547초
사용단어	가중치	사용횟수	단어승률
가치중립	6	10	0.6
가치중립성	3	10	0.3
가치중립적	4	10	0.4
가치체계	5	10	0.5
가치판단	8	10	0.8
가치학	4	10	0.4
가친	8	10	0.8
가칠	3	10	0.3
가칠장이	6	10	0.6
가칠편수	5	10	0.5
가침박달	3	10	0.3
가칭	6	10	0.6
가타	2	10	0.2
가타부타	6	10	0.6
가탁	7	10	0.7
가탄	4	10	0.4
가탄가탄	4	10	0.4
가탄제	5	10	0.5
가탈	5	10	0.5
가탈걸음	3	10	0.3
가태	4	10	0.4
가택	7	10	0.7
가택방문	7	10	0.7
가택신	6	10	0.6
가터뜨기	5	10	0.5
가터벨트	5	10	0.5
가토	5	10	0.5
가톨	5	10	0.5
가톨릭	4	10	0.4
가톨릭교회	4	10	0.4
가톨릭주의	6	10	0.6
가톨이독샤	8	10	0.8
가통	6	10	0.6
가통지사	5	10	0.5
가투	6	10	0.6
가투표	7	10	0.7
가트	7	10	0.7
가특력교	2	10	0.2
가파	9	10	0.9
가판대	5	10	0.5
가팔막	7	10	0.7
가패	8	10	0.8
가편	3	10	0.3
가평균	7	10	0.7
가평월	5	10	0.5
가평절	7	10	0.7
가포	5	10	0.5
가포교	3	10	0.3
가표	4	10	0.4
가풀막	4	10	0.4
가품	3	10	0.3
가풍	8	10	0.8
가피력	7	10	0.7
가피병	8	10	0.8
가피시	6	10	0.6
가피자	4	10	0.4
가필	4	10	0.4
가필주대	7	10	0.7
가하	6	10	0.6
가학	2	10	0.2
가학성	6	10	0.6
가학애	4	10	0.4
가학적	5	10	0.5
가학증	3	10	0.3
가한	7	10	0.7
가합	7	10	0.7
가항	5	10	0.5
가항성	5	10	0.5
가해	3	10	0.3
가해자	5	10	0.5
가해학생	2	10	0.2
가행	7	10	0.7
가행과	5	10	0.5
가행도	3	10	0.3
가행손실	6	10	0.6
가행위	4	10	0.4
가행정진	4	10	0.4
가행탄층	4	10	0.4
가향	4	10	0.4
가헌	5	10	0.5
가형	7	10	0.7
가형토기	5	10	0.5
가호	8	10	0.8
가호둔전	6	10	0.6
가호력	5	10	0.5
가호적	4	10	0.4
가호전	5	10	0.5
가혹	4	10	0.4
가혹성	5	10	0.5
가화류	4	10	0.4
가화페	7	10	0.7
가화합	4	10	0.4
가환군	4	10	0.4
가환부	6	10	0.6
가환사	5	10	0.5
가환율	9	10	0.9
가환지	1	10	0.1
가환체	2	10	0.2
가환환	4	10	0.4
가황	8	10	0.8
가황유	6	10	0.6
가황제	4	10	0.4
가회톱	3	10	0.3
가효	6	10	0.6
가효당	8	10	0.8
가후	7	10	0.7
가후금군	4	10	0.4
가후기	5	10	0.5
가후리	4	10	0.4
가후패두기	6	10	0.6
가훈	5	10	0.5
가훼	1	10	0.1
가휘	5	10	0.5
각가속도	7	10	0.7
각가지	4	10	0.4
각각	5	10	0.5
각각명운	3	10	0.3
각각타거	5	10	0.5
각간	4	10	0.4
각감	6	10	0.6
각갑채찍벌레	4	10	0.4
각강	5	10	0.5
각개	8	10	0.8
각거	3	10	0.3
각거리	5	10	0.5
각건	7	10	0.7
각건사제	3	10	0.3
각경	7	10	0.7
각경증	3	10	0.3
각곁수	5	10	0.5
각계	5	10	0.5
각계각층	2	10	0.2
각고	7	10	0.7
각고면려	7	10	0.7
각고정려	7	10	0.7
각곡	6	10	0.6
각골	4	10	0.4
각골난망	7	10	0.7
각골명심	7	10	0.7
각골분한	6	10	0.6
각골지통	4	10	0.4
각골천은	4	10	0.4
각골통한	5	10	0.5
